Term,M_univ,K_term,n_sel,x_overlap,expected,p,FDR
"POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245",19269,9,99,0,0.046240074731433906,1.0,1.0
PP2A-mediated Dephosphorylation Of Key Metabolic Factors R-HSA-163767,19269,6,99,0,0.030826716487622606,1.0,1.0
PPARA Activates Gene Expression R-HSA-1989781,19269,110,99,0,0.5651564689397478,1.0,1.0
PRC2 Methylates Histones And DNA R-HSA-212300,19269,12,99,0,0.06165343297524521,1.0,1.0
PTK6 Expression R-HSA-8849473,19269,5,99,0,0.025688930406352173,1.0,1.0
"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",19269,12,99,0,0.06165343297524521,1.0,1.0
PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469,19269,9,99,0,0.046240074731433906,1.0,1.0
PTK6 Promotes HIF1A Stabilization R-HSA-8857538,19269,6,99,0,0.030826716487622606,1.0,1.0
Packaging Of Telomere Ends R-HSA-171306,19269,6,99,0,0.030826716487622606,1.0,1.0
Paracetamol ADME R-HSA-9753281,19269,25,99,0,0.12844465203176086,1.0,1.0
Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,19269,38,99,0,0.1952358710882765,1.0,1.0
Passive Transport By Aquaporins R-HSA-432047,19269,11,99,0,0.05651564689397477,1.0,1.0
Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,19269,23,99,0,0.11816907986922,1.0,1.0
Pentose Phosphate Pathway R-HSA-71336,19269,11,99,0,0.05651564689397477,1.0,1.0
Peptide Chain Elongation R-HSA-156902,19269,80,99,0,0.41102288650163477,1.0,1.0
Peptide Hormone Biosynthesis R-HSA-209952,19269,11,99,0,0.05651564689397477,1.0,1.0
Peptide Ligand-Binding Receptors R-HSA-375276,19269,169,99,0,0.8682858477347034,1.0,1.0
Peroxisomal Lipid Metabolism R-HSA-390918,19269,27,99,0,0.13872022419430174,1.0,1.0
Peroxisomal Protein Import R-HSA-9033241,19269,60,99,0,0.3082671648762261,1.0,1.0
Pexophagy R-HSA-9664873,19269,11,99,0,0.05651564689397477,1.0,1.0
Phase 0 - Rapid Depolarisation R-HSA-5576892,19269,31,99,0,0.15927136851938345,1.0,1.0
Phase 1 - Inactivation Of Fast Na+ Channels R-HSA-5576894,19269,6,99,0,0.030826716487622606,1.0,1.0
Phase 2 - Plateau Phase R-HSA-5576893,19269,14,99,0,0.07192900513778608,1.0,1.0
Phase 3 - Rapid Repolarisation R-HSA-5576890,19269,8,99,0,0.04110228865016348,1.0,1.0
Phase 4 - Resting Membrane Potential R-HSA-5576886,19269,19,99,0,0.09761793554413825,1.0,1.0
Phase II - Conjugation Of Compounds R-HSA-156580,19269,89,99,0,0.4572629612330687,1.0,1.0
Phenylalanine And Tyrosine Metabolism R-HSA-8963691,19269,9,99,0,0.046240074731433906,1.0,1.0
Phenylalanine Metabolism R-HSA-8964208,19269,5,99,0,0.025688930406352173,1.0,1.0
Phosphate Bond Hydrolysis By NTPDase Proteins R-HSA-8850843,19269,8,99,0,0.04110228865016348,1.0,1.0
Phosphate Bond Hydrolysis By NUDT Proteins R-HSA-2393930,19269,6,99,0,0.030826716487622606,1.0,1.0
Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219,19269,15,99,0,0.07706679121905652,1.0,1.0
Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221,19269,16,99,0,0.08220457730032696,1.0,1.0
Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227,19269,11,99,0,0.05651564689397477,1.0,1.0
Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,19269,13,99,0,0.06679121905651564,1.0,1.0
Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,19269,17,99,0,0.08734236338159738,1.0,1.0
Phosphorylation Of Emi1 R-HSA-176417,19269,6,99,0,0.030826716487622606,1.0,1.0
Physiological Factors R-HSA-5578768,19269,13,99,0,0.06679121905651564,1.0,1.0
Plasma Lipoprotein Assembly R-HSA-8963898,19269,16,99,0,0.08220457730032696,1.0,1.0
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",19269,68,99,0,0.34936945352638954,1.0,1.0
Plasma Lipoprotein Clearance R-HSA-8964043,19269,34,99,0,0.17468472676319477,1.0,1.0
Plasma Lipoprotein Remodeling R-HSA-8963899,19269,31,99,0,0.15927136851938345,1.0,1.0
Platelet Adhesion To Exposed Collagen R-HSA-75892,19269,12,99,0,0.06165343297524521,1.0,1.0
Platelet Aggregation (Plug Formation) R-HSA-76009,19269,36,99,0,0.18496029892573562,1.0,1.0
Platelet Calcium Homeostasis R-HSA-418360,19269,25,99,0,0.12844465203176086,1.0,1.0
Platelet Degranulation R-HSA-114608,19269,106,99,0,0.544605324614666,1.0,1.0
Platelet Sensitization By LDL R-HSA-432142,19269,17,99,0,0.08734236338159738,1.0,1.0
Polo-like Kinase Mediated Events R-HSA-156711,19269,16,99,0,0.08220457730032696,1.0,1.0
Polymerase Switching On C-strand Of Telomere R-HSA-174411,19269,22,99,0,0.11303129378794954,1.0,1.0
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,19269,41,99,0,0.2106492293320878,1.0,1.0
Post-chaperonin Tubulin Folding Pathway R-HSA-389977,19269,19,99,0,0.09761793554413825,1.0,1.0
Post-transcriptional Silencing By Small RNAs R-HSA-426496,19269,3,99,0,0.015413358243811303,1.0,1.0
Post-translational Protein Phosphorylation R-HSA-8957275,19269,95,99,0,0.4880896777206913,1.0,1.0
Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933,19269,25,99,0,0.12844465203176086,1.0,1.0
Potential Therapeutics For SARS R-HSA-9679191,19269,88,99,0,0.4521251751517982,1.0,1.0
Pre-NOTCH Processing In Golgi R-HSA-1912420,19269,18,99,0,0.09248014946286781,1.0,1.0
Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399,19269,5,99,0,0.025688930406352173,1.0,1.0
Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,19269,24,99,0,0.12330686595049042,1.0,1.0
Pregnenolone Biosynthesis R-HSA-196108,19269,10,99,0,0.051377860812704346,1.0,1.0
Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308,19269,12,99,0,0.06165343297524521,1.0,1.0
Presynaptic Nicotinic Acetylcholine Receptors R-HSA-622323,19269,12,99,0,0.06165343297524521,1.0,1.0
Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383,19269,9,99,0,0.046240074731433906,1.0,1.0
Processing And Activation Of SUMO R-HSA-3215018,19269,9,99,0,0.046240074731433906,1.0,1.0
Processing Of Capped Intronless Pre-mRNA R-HSA-75067,19269,28,99,0,0.14385801027557216,1.0,1.0
Processing Of Intronless Pre-mRNAs R-HSA-77595,19269,19,99,0,0.09761793554413825,1.0,1.0
Processing Of SMDT1 R-HSA-8949664,19269,8,99,0,0.04110228865016348,1.0,1.0
Prolactin Receptor Signaling R-HSA-1170546,19269,13,99,0,0.06679121905651564,1.0,1.0
Prolonged ERK Activation Events R-HSA-169893,19269,14,99,0,0.07192900513778608,1.0,1.0
Prostanoid Ligand Receptors R-HSA-391908,19269,8,99,0,0.04110228865016348,1.0,1.0
Protein Localization R-HSA-9609507,19269,137,99,0,0.7038766931340495,1.0,1.0
Protein Methylation R-HSA-8876725,19269,9,99,0,0.046240074731433906,1.0,1.0
Protein Repair R-HSA-5676934,19269,5,99,0,0.025688930406352173,1.0,1.0
Proton-coupled Monocarboxylate Transport R-HSA-433692,19269,6,99,0,0.030826716487622606,1.0,1.0
Purine Catabolism R-HSA-74259,19269,14,99,0,0.07192900513778608,1.0,1.0
Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817,19269,8,99,0,0.04110228865016348,1.0,1.0
Purine Salvage R-HSA-74217,19269,12,99,0,0.06165343297524521,1.0,1.0
Pyrimidine Catabolism R-HSA-73621,19269,11,99,0,0.05651564689397477,1.0,1.0
Pyrimidine Salvage R-HSA-73614,19269,10,99,0,0.051377860812704346,1.0,1.0
Pyruvate Metabolism R-HSA-70268,19269,25,99,0,0.12844465203176086,1.0,1.0
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,19269,47,99,0,0.24147594581971044,1.0,1.0
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,19269,72,99,0,0.36992059785147124,1.0,1.0
RAB Geranylgeranylation R-HSA-8873719,19269,52,99,0,0.26716487622606255,1.0,1.0
RAC1 GTPase Cycle R-HSA-9013149,19269,150,99,0,0.7706679121905652,1.0,1.0
RAC2 GTPase Cycle R-HSA-9013404,19269,72,99,0,0.36992059785147124,1.0,1.0
RAC3 GTPase Cycle R-HSA-9013423,19269,76,99,0,0.390471742176553,1.0,1.0
RAF Activation R-HSA-5673000,19269,30,99,0,0.15413358243811304,1.0,1.0
RAF-independent MAPK1/3 Activation R-HSA-112409,19269,22,99,0,0.11303129378794954,1.0,1.0
RAS Processing R-HSA-9648002,19269,13,99,0,0.06679121905651564,1.0,1.0
RAS Signaling Downstream Of NF1 Loss-Of-Function Variants R-HSA-6802953,19269,6,99,0,0.030826716487622606,1.0,1.0
RET Signaling R-HSA-8853659,19269,40,99,0,0.20551144325081738,1.0,1.0
RHO GTPase Effectors R-HSA-195258,19269,219,99,0,1.1251751517982251,1.0,1.0
RHO GTPases Activate Formins R-HSA-5663220,19269,107,99,0,0.5497431106959365,1.0,1.0
RHO GTPases Activate NADPH Oxidases R-HSA-5668599,19269,21,99,0,0.10789350770667912,1.0,1.0
RHO GTPases Activate ROCKs R-HSA-5627117,19269,19,99,0,0.09761793554413825,1.0,1.0
RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185,19269,9,99,0,0.046240074731433906,1.0,1.0
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,19269,32,99,0,0.16440915460065392,1.0,1.0
RHO GTPases Activate CIT R-HSA-5625900,19269,19,99,0,0.09761793554413825,1.0,1.0
RHO GTPases Activate IQGAPs R-HSA-5626467,19269,11,99,0,0.05651564689397477,1.0,1.0
RHO GTPases Activate KTN1 R-HSA-5625970,19269,10,99,0,0.051377860812704346,1.0,1.0
RHO GTPases Activate PAKs R-HSA-5627123,19269,20,99,0,0.10275572162540869,1.0,1.0
RHO GTPases Activate PKNs R-HSA-5625740,19269,32,99,0,0.16440915460065392,1.0,1.0
RHOA GTPase Cycle R-HSA-8980692,19269,122,99,0,0.6268099019149931,1.0,1.0
RHOB GTPase Cycle R-HSA-9013026,19269,56,99,0,0.2877160205511443,1.0,1.0
RHOBTB GTPase Cycle R-HSA-9706574,19269,33,99,0,0.16954694068192433,1.0,1.0
RHOBTB1 GTPase Cycle R-HSA-9013422,19269,22,99,0,0.11303129378794954,1.0,1.0
RHOBTB2 GTPase Cycle R-HSA-9013418,19269,21,99,0,0.10789350770667912,1.0,1.0
RHOBTB3 ATPase Cycle R-HSA-9706019,19269,8,99,0,0.04110228865016348,1.0,1.0
RHOC GTPase Cycle R-HSA-9013106,19269,60,99,0,0.3082671648762261,1.0,1.0
RHOD GTPase Cycle R-HSA-9013405,19269,44,99,0,0.2260625875758991,1.0,1.0
RHOF GTPase Cycle R-HSA-9035034,19269,37,99,0,0.19009808500700606,1.0,1.0
RHOG GTPase Cycle R-HSA-9013408,19269,63,99,0,0.32368052312003737,1.0,1.0
RHOH GTPase Cycle R-HSA-9013407,19269,33,99,0,0.16954694068192433,1.0,1.0
RHOJ GTPase Cycle R-HSA-9013409,19269,47,99,0,0.24147594581971044,1.0,1.0
RHOT1 GTPase Cycle R-HSA-9013425,19269,5,99,0,0.025688930406352173,1.0,1.0
RHOT2 GTPase Cycle R-HSA-9013419,19269,7,99,0,0.03596450256889304,1.0,1.0
RHOU GTPase Cycle R-HSA-9013420,19269,35,99,0,0.1798225128444652,1.0,1.0
RHOV GTPase Cycle R-HSA-9013424,19269,33,99,0,0.16954694068192433,1.0,1.0
RIPK1-mediated Regulated Necrosis R-HSA-5213460,19269,29,99,0,0.1489957963568426,1.0,1.0
RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,19269,26,99,0,0.13358243811303128,1.0,1.0
RNA Polymerase I Promoter Clearance R-HSA-73854,19269,44,99,0,0.2260625875758991,1.0,1.0
RNA Polymerase I Promoter Escape R-HSA-73772,19269,26,99,0,0.13358243811303128,1.0,1.0
RNA Polymerase I Promoter Opening R-HSA-73728,19269,3,99,0,0.015413358243811303,1.0,1.0
RNA Polymerase I Transcription Initiation R-HSA-73762,19269,41,99,0,0.2106492293320878,1.0,1.0
RNA Polymerase I Transcription R-HSA-73864,19269,44,99,0,0.2260625875758991,1.0,1.0
RNA Polymerase I Transcription Termination R-HSA-73863,19269,25,99,0,0.12844465203176086,1.0,1.0
RNA Polymerase II Pre-transcription Events R-HSA-674695,19269,67,99,0,0.3442316674451191,1.0,1.0
RNA Polymerase II Transcription Termination R-HSA-73856,19269,49,99,0,0.25175151798225126,1.0,1.0
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476,19269,39,99,0,0.20037365716954694,1.0,1.0
RNA Polymerase III Chain Elongation R-HSA-73780,19269,17,99,0,0.08734236338159738,1.0,1.0
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061,19269,27,99,0,0.13872022419430174,1.0,1.0
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066,19269,26,99,0,0.13358243811303128,1.0,1.0
RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071,19269,27,99,0,0.13872022419430174,1.0,1.0
RNA Polymerase III Transcription Initiation R-HSA-76046,19269,35,99,0,0.1798225128444652,1.0,1.0
RNA Polymerase III Transcription Termination R-HSA-73980,19269,21,99,0,0.10789350770667912,1.0,1.0
RND1 GTPase Cycle R-HSA-9696273,19269,40,99,0,0.20551144325081738,1.0,1.0
RND2 GTPase Cycle R-HSA-9696270,19269,39,99,0,0.20037365716954694,1.0,1.0
RND3 GTPase Cycle R-HSA-9696264,19269,40,99,0,0.20551144325081738,1.0,1.0
ROBO Receptors Bind AKAP5 R-HSA-9010642,19269,8,99,0,0.04110228865016348,1.0,1.0
RORA Activates Gene Expression R-HSA-1368082,19269,16,99,0,0.08220457730032696,1.0,1.0
ROS And RNS Production In Phagocytes R-HSA-1222556,19269,34,99,0,0.17468472676319477,1.0,1.0
RSK Activation R-HSA-444257,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330,19269,9,99,0,0.046240074731433906,1.0,1.0
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,19269,34,99,0,0.17468472676319477,1.0,1.0
RUNX1 Regulates Estrogen Receptor Mediated Transcription R-HSA-8931987,19269,6,99,0,0.030826716487622606,1.0,1.0
RUNX1 Regulates Expression Of Components Of Tight Junctions R-HSA-8935964,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,19269,28,99,0,0.14385801027557216,1.0,1.0
RUNX1 Regulates Transcription Of Genes Involved In BCR Signaling R-HSA-8939245,19269,6,99,0,0.030826716487622606,1.0,1.0
RUNX1 Regulates Transcription Of Genes Involved In WNT Signaling R-HSA-8939256,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242,19269,6,99,0,0.030826716487622606,1.0,1.0
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Myeloid Cells R-HSA-8939246,19269,7,99,0,0.03596450256889304,1.0,1.0
RUNX1 Regulates Transcription Of Genes Involved In Interleukin Signaling R-HSA-8939247,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX2 Regulates Bone Development R-HSA-8941326,19269,27,99,0,0.13872022419430174,1.0,1.0
RUNX2 Regulates Chondrocyte Maturation R-HSA-8941284,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,19269,21,99,0,0.10789350770667912,1.0,1.0
RUNX3 Regulates Immune Response And Cell Migration R-HSA-8949275,19269,6,99,0,0.030826716487622606,1.0,1.0
RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,19269,5,99,0,0.025688930406352173,1.0,1.0
RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,19269,7,99,0,0.03596450256889304,1.0,1.0
RUNX3 Regulates NOTCH Signaling R-HSA-8941856,19269,12,99,0,0.06165343297524521,1.0,1.0
RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671,19269,7,99,0,0.03596450256889304,1.0,1.0
Rab Regulation Of Trafficking R-HSA-9007101,19269,101,99,0,0.5189163942083138,1.0,1.0
Rap1 Signaling R-HSA-392517,19269,16,99,0,0.08220457730032696,1.0,1.0
Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,19269,19,99,0,0.09761793554413825,1.0,1.0
Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578,19269,10,99,0,0.051377860812704346,1.0,1.0
Receptor Mediated Mitophagy R-HSA-8934903,19269,9,99,0,0.046240074731433906,1.0,1.0
Receptor-type Tyrosine-Protein Phosphatases R-HSA-388844,19269,16,99,0,0.08220457730032696,1.0,1.0
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,19269,37,99,0,0.19009808500700606,1.0,1.0
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,19269,67,99,0,0.3442316674451191,1.0,1.0
Recycling Of Bile Acids And Salts R-HSA-159418,19269,16,99,0,0.08220457730032696,1.0,1.0
Recycling Pathway Of L1 R-HSA-437239,19269,22,99,0,0.11303129378794954,1.0,1.0
Reduction Of Cytosolic Ca++ Levels R-HSA-418359,19269,10,99,0,0.051377860812704346,1.0,1.0
Reelin Signaling Pathway R-HSA-8866376,19269,3,99,0,0.015413358243811303,1.0,1.0
Regulated Proteolysis Of p75NTR R-HSA-193692,19269,11,99,0,0.05651564689397477,1.0,1.0
Regulation Of BACH1 Activity R-HSA-9708530,19269,11,99,0,0.05651564689397477,1.0,1.0
Regulation Of Complement Cascade R-HSA-977606,19269,38,99,0,0.1952358710882765,1.0,1.0
Regulation Of FZD By Ubiquitination R-HSA-4641263,19269,20,99,0,0.10275572162540869,1.0,1.0
Regulation Of HMOX1 Expression And Activity R-HSA-9707587,19269,5,99,0,0.025688930406352173,1.0,1.0
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,19269,72,99,0,0.36992059785147124,1.0,1.0
Regulation Of IFNA/IFNB Signaling R-HSA-912694,19269,13,99,0,0.06679121905651564,1.0,1.0
Regulation Of IFNG Signaling R-HSA-877312,19269,14,99,0,0.07192900513778608,1.0,1.0
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,19269,111,99,0,0.5702942550210183,1.0,1.0
Regulation Of KIT Signaling R-HSA-1433559,19269,16,99,0,0.08220457730032696,1.0,1.0
Regulation Of MECP2 Expression And Activity R-HSA-9022692,19269,25,99,0,0.12844465203176086,1.0,1.0
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,19269,75,99,0,0.3853339560952826,1.0,1.0
Regulation Of PTEN Gene Transcription R-HSA-8943724,19269,53,99,0,0.272302662307333,1.0,1.0
Regulation Of PTEN Localization R-HSA-8948747,19269,8,99,0,0.04110228865016348,1.0,1.0
Regulation Of PTEN mRNA Translation R-HSA-8943723,19269,7,99,0,0.03596450256889304,1.0,1.0
Regulation Of TLR By Endogenous Ligand R-HSA-5686938,19269,17,99,0,0.08734236338159738,1.0,1.0
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,19269,26,99,0,0.13358243811303128,1.0,1.0
Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,19269,14,99,0,0.07192900513778608,1.0,1.0
Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,19269,16,99,0,0.08220457730032696,1.0,1.0
Regulation Of TP53 Degradation R-HSA-6804757,19269,36,99,0,0.18496029892573562,1.0,1.0
Regulation Of TP53 Expression And Degradation R-HSA-6806003,19269,37,99,0,0.19009808500700606,1.0,1.0
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,19269,54,99,0,0.2774404483886035,1.0,1.0
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,19269,51,99,0,0.26202709014479214,1.0,1.0
Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542,19269,9,99,0,0.046240074731433906,1.0,1.0
Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388,19269,7,99,0,0.03596450256889304,1.0,1.0
Regulation Of Gene Expression In Early Pancreatic Precursor Cells R-HSA-210747,19269,8,99,0,0.04110228865016348,1.0,1.0
Regulation Of Gene Expression In Endocrine-Committed (NEUROG3+) Progenitor Cells R-HSA-210746,19269,5,99,0,0.025688930406352173,1.0,1.0
Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,19269,14,99,0,0.07192900513778608,1.0,1.0
"Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600",19269,11,99,0,0.05651564689397477,1.0,1.0
Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975,19269,14,99,0,0.07192900513778608,1.0,1.0
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,19269,112,99,0,0.5754320411022886,1.0,1.0
Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,19269,10,99,0,0.051377860812704346,1.0,1.0
Regulation Of Necroptotic Cell Death R-HSA-5675482,19269,27,99,0,0.13872022419430174,1.0,1.0
Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174,19269,12,99,0,0.06165343297524521,1.0,1.0
Regulation Of Signaling By CBL R-HSA-912631,19269,18,99,0,0.09248014946286781,1.0,1.0
Regulation Of Signaling By NODAL R-HSA-1433617,19269,9,99,0,0.046240074731433906,1.0,1.0
Relaxin Receptors R-HSA-444821,19269,7,99,0,0.03596450256889304,1.0,1.0
Release Of Hh-Np From Secreting Cell R-HSA-5362798,19269,8,99,0,0.04110228865016348,1.0,1.0
Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782,19269,8,99,0,0.04110228865016348,1.0,1.0
Removal Of Flap Intermediate R-HSA-69166,19269,13,99,0,0.06679121905651564,1.0,1.0
Repression Of WNT Target Genes R-HSA-4641265,19269,13,99,0,0.06679121905651564,1.0,1.0
Reproduction R-HSA-1474165,19269,71,99,0,0.36478281177020083,1.0,1.0
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,19269,92,99,0,0.47267631947688,1.0,1.0
Respiratory Electron Transport R-HSA-611105,19269,78,99,0,0.4007473143390939,1.0,1.0
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",19269,83,99,0,0.42643624474544606,1.0,1.0
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,19269,14,99,0,0.07192900513778608,1.0,1.0
Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,19269,90,99,0,0.46240074731433906,1.0,1.0
Response Of Mtb To Phagocytosis R-HSA-9637690,19269,21,99,0,0.10789350770667912,1.0,1.0
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,19269,111,99,0,0.5702942550210183,1.0,1.0
Response To Metal Ions R-HSA-5660526,19269,14,99,0,0.07192900513778608,1.0,1.0
Retrograde Neurotrophin Signaling R-HSA-177504,19269,14,99,0,0.07192900513778608,1.0,1.0
Retrograde Transport At Trans-Golgi-Network R-HSA-6811440,19269,43,99,0,0.2209248014946287,1.0,1.0
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,19269,31,99,0,0.15927136851938345,1.0,1.0
Reversal Of Alkylation Damage By DNA Dioxygenases R-HSA-73943,19269,7,99,0,0.03596450256889304,1.0,1.0
Reversible Hydration Of Carbon Dioxide R-HSA-1475029,19269,11,99,0,0.05651564689397477,1.0,1.0
Role Of ABL In ROBO-SLIT Signaling R-HSA-428890,19269,8,99,0,0.04110228865016348,1.0,1.0
Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905,19269,13,99,0,0.06679121905651564,1.0,1.0
Role Of Phospholipids In Phagocytosis R-HSA-2029485,19269,20,99,0,0.10275572162540869,1.0,1.0
Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890,19269,9,99,0,0.046240074731433906,1.0,1.0
SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514,19269,5,99,0,0.025688930406352173,1.0,1.0
SARS-CoV-1 Infection R-HSA-9678108,19269,48,99,0,0.24661373190098085,1.0,1.0
SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682,19269,5,99,0,0.025688930406352173,1.0,1.0
SARS-CoV-2 Modulates Autophagy R-HSA-9754560,19269,11,99,0,0.05651564689397477,1.0,1.0
SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,19269,40,99,0,0.20551144325081738,1.0,1.0
SARS-CoV-2 Targets PDZ Proteins In Cell-Cell Junction R-HSA-9705677,19269,3,99,0,0.015413358243811303,1.0,1.0
SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,19269,13,99,0,0.06679121905651564,1.0,1.0
SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,19269,13,99,0,0.06679121905651564,1.0,1.0
SHC-mediated cascade:FGFR1 R-HSA-5654688,19269,19,99,0,0.09761793554413825,1.0,1.0
SHC-mediated cascade:FGFR2 R-HSA-5654699,19269,20,99,0,0.10275572162540869,1.0,1.0
SHC-mediated cascade:FGFR3 R-HSA-5654704,19269,15,99,0,0.07706679121905652,1.0,1.0
SHC-mediated cascade:FGFR4 R-HSA-5654719,19269,17,99,0,0.08734236338159738,1.0,1.0
SHC-related Events Triggered By IGF1R R-HSA-2428933,19269,8,99,0,0.04110228865016348,1.0,1.0
SHC1 Events In EGFR Signaling R-HSA-180336,19269,12,99,0,0.06165343297524521,1.0,1.0
SHC1 Events In ERBB2 Signaling R-HSA-1250196,19269,21,99,0,0.10789350770667912,1.0,1.0
SHC1 Events In ERBB4 Signaling R-HSA-1250347,19269,13,99,0,0.06679121905651564,1.0,1.0
SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,19269,7,99,0,0.03596450256889304,1.0,1.0
SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588,19269,11,99,0,0.05651564689397477,1.0,1.0
SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367,19269,10,99,0,0.051377860812704346,1.0,1.0
SLC Transporter Disorders R-HSA-5619102,19269,90,99,0,0.46240074731433906,1.0,1.0
SMAC (DIABLO) Binds To IAPs R-HSA-111463,19269,6,99,0,0.030826716487622606,1.0,1.0
"SMAC, XIAP-regulated Apoptotic Response R-HSA-111469",19269,6,99,0,0.030826716487622606,1.0,1.0
SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356,19269,6,99,0,0.030826716487622606,1.0,1.0
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,19269,36,99,0,0.18496029892573562,1.0,1.0
SOS-mediated Signaling R-HSA-112412,19269,6,99,0,0.030826716487622606,1.0,1.0
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,19269,100,99,0,0.5137786081270435,1.0,1.0
